0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.00474188709632,0.195250198245,0.462723135948,0.504911780357,-0.34610003233,0.2400624156,-0.335112392902,0.344381481409,0.0235880352557,-0.332542896271,-0.486879378557,0.232036650181,0.0971710160375,-0.141813263297,0.281754136086,-0.364204615355
0.23085013032,0.286151915789,0.233550816774,0.25615555048,-0.308968663216,-0.243002563715,-0.245094865561,-0.281883448362,-0.434795260429,-0.299478411674,-0.325265616179,-0.196964472532,0.103781409562,0.0952453240752,-0.407022148371,-0.311008870602
-0.362056940794,-0.055520541966,0.0917400047183,-0.364958643913,-0.257696032524,-0.476092517376,-0.501335203648,-0.172720730305,0.192388892174,-0.211862981319,0.182230517268,-0.252931624651,-0.195526227355,-0.276594489813,0.166087627411,0.463809102774
-0.283273309469,0.29553937912,0.37904676795,-0.506663262844,-0.366592615843,-0.0285457950085,0.503835856915,-0.142372697592,0.408847749233,0.133969545364,-0.124139465392,0.196644470096,0.106386072934,0.146099254489,-0.157984405756,0.00725476024672
-0.163251578808,-0.319116324186,-0.252985954285,-0.350013881922,-0.228978067636,-0.388825237751,-0.421865582466,0.215423837304,0.31351172924,-0.219979926944,0.253862738609,-0.357192963362,-0.315502017736,0.24474209547,0.314421474934,0.256028532982
-0.053555700928,0.22815322876,0.329263716936,-0.173395231366,-0.301294237375,0.260194391012,0.610191166401,-0.217080131173,0.341408759356,-0.286078453064,0.200295865536,-0.257705956697,-0.267213284969,-0.136645942926,0.215848445892,-0.0255809407681
0.139396637678,0.321960479021,-0.479688316584,0.389282256365,-0.12761695683,-0.072553165257,-0.232354611158,-0.284785509109,-0.113828323781,-0.127359494567,0.256748914719,0.326563358307,-0.219091236591,-0.225508838892,0.25582626462,0.360272914171
0.425108283758,0.320467680693,-0.201608911157,-0.2803414464,0.423013150692,-0.395022392273,-0.280457437038,-0.000309854687657,0.0152149153873,-0.183006748557,0.0882541686296,-0.0178879015148,0.0288454834372,0.434874325991,0.282799690962,-0.290438830853
0.184783324599,-0.188056275249,0.249757066369,-0.250337928534,0.341896504164,-0.0407176427543,-0.0669526457787,-0.259477496147,0.141737282276,-0.343237012625,0.418743491173,0.149218589067,-0.200905919075,0.319342136383,-0.407460927963,0.365686535835
0.235619172454,-0.344875156879,-0.0610591135919,0.457145899534,0.268403768539,-0.42903059721,-0.307392030954,0.0735181719065,0.312018066645,0.310991793871,-0.126776054502,0.280600756407,0.262343645096,-0.253825426102,0.23962084949,-0.116338588297
0.11984500289,-0.41733148694,-0.1467769593,0.297124475241,0.250049978495,-0.410964310169,-0.274288088083,0.0800414159894,0.217982664704,0.346761375666,-0.252737551928,0.292547851801,0.254292696714,-0.184942469001,0.267048448324,-0.144490450621
0.448400825262,-0.100008241832,-0.278928011656,-0.27410236001,-0.361853569746,0.0943600460887,0.0864710658789,0.277868151665,-0.308861762285,0.282586812973,0.225362375379,0.222202762961,0.223951786757,0.245118811727,-0.358786702156,0.366900384426
0.342364609241,0.479364007711,-0.662113845348,0.24771784246,-0.167669862509,-0.0738031119108,-0.120519295335,0.0646486729383,-0.423664748669,-0.106428064406,0.39571249485,0.165331184864,0.212159618735,0.0153181226924,0.225011497736,0.169590160251
-0.178534418344,-0.310133546591,-0.179501235485,-0.280611515045,-0.413138598204,0.275672763586,0.204956427217,0.108588382602,-0.208157747984,0.306383609772,0.264213711023,0.417214244604,0.191301018,0.246520504355,-0.307879328728,0.317226618528
0.336704611778,0.222530663013,-0.127667590976,-0.193474397063,0.382643312216,0.278275638819,0.0491564124823,-0.165901631117,0.453838258982,0.25588837266,-0.345247864723,0.227430135012,-0.444999039173,0.214676111937,-0.280429959297,-0.124995604157
-0.43350315094,-0.238380640745,0.514923095703,-0.120726235211,0.213974565268,-0.354253441095,-0.174919456244,0.326866388321,-0.0544195659459,0.270758897066,-0.32373803854,0.242448613048,-0.0558737963438,0.141839548945,-0.191819861531,-0.0851780101657
0.301901757717,0.254654586315,-0.526281714439,0.386099368334,-0.135991036892,-0.116671673954,-0.245854258537,-0.0755212605,-0.250596106052,-0.24605691433,0.282735794783,0.342495113611,-0.019519014284,-0.146014615893,0.275496423244,0.448876827955
-0.179877713323,0.164018109441,0.358234643936,-0.27324962616,-0.214523255825,0.368584096432,0.52072685957,-0.305338263512,0.318648219109,-0.275581091642,0.221345365047,-0.221643283963,-0.168980136514,-0.173959240317,0.263476282358,0.055731151253
0.21250616014,-0.139126375318,0.235434263945,-0.0177365988493,0.464791715145,0.294492214918,0.151778995991,-0.103987984359,-0.0848906040192,-0.313580513,0.529901444912,0.323236644268,-0.390723437071,0.2836804986,-0.377045601606,-0.187544345856
0.269205302,0.231487378478,-0.404598474503,0.398710489273,-0.183100923896,-0.0875387117267,-0.281753867865,-0.333956956863,-0.12026488781,-0.147640541196,0.275359779596,0.319946885109,-0.176374197006,-0.0844212025404,0.242535233498,0.413902461529
-0.357528060675,0.0965924188495,0.162460774183,-0.305361330509,-0.217216223478,-0.326537907124,-0.442116081715,-0.217521250248,0.182135164738,-0.157763108611,0.207735911012,-0.229383766651,-0.182084724307,-0.4346755445,0.0120949391276,0.393325597048
0.342169135809,0.118289701641,-0.220461294055,-0.354784429073,0.308169543743,0.281877636909,-0.15936768055,-0.225816816092,0.372929871082,0.188793480396,-0.285846471786,0.328893870115,-0.305289894342,0.2834867239,-0.295346558094,-0.0497870780528
-0.351724714041,0.144943922758,0.0131661938503,-0.358969509602,-0.371091187,0.157829910517,0.214655607939,-0.439081788063,0.198324143887,0.41140678525,-0.0655306875706,0.40166425705,0.302412778139,0.32525908947,-0.403521209955,-0.181463107467
0.324255347252,-0.36497426033,0.390083640814,-0.241662546992,0.221848487854,-0.301072448492,-0.107396237552,-0.197351589799,0.0617255978286,-0.275592386723,-0.293829113245,-0.313478589058,0.277705013752,-0.124554142356,-0.412157297134,-0.246132299304
0.287340849638,-0.207497879863,0.33778360486,-0.14643765986,0.456714242697,0.207350075245,-0.0372274518013,-0.156814575195,-0.164830848575,-0.371315360069,0.462979584932,0.209769845009,-0.123755604029,0.229889839888,-0.415380656719,-0.124795101583
0.203740864992,0.301554918289,0.323167383671,0.238889411092,-0.368981659412,0.123805694282,-0.366059184074,0.22528038919,0.210013642907,-0.346376806498,-0.341225743294,0.289320617914,0.184071734548,-0.356656879187,0.122609503567,-0.252573728561
0.114289805293,-0.223665744066,-0.151079148054,-0.0964065492153,-0.182326585054,0.302940696478,0.281187713146,0.15741494298,-0.352336347103,0.110506445169,0.32120859623,0.605887949467,0.258691340685,0.460200309753,-0.279338479042,0.201222673059
0.356660813093,0.305870652199,0.157950118184,0.259902596474,0.251622855663,0.113956086338,0.353763222694,0.313875705004,-0.29626506567,0.124079696834,0.113228932023,0.334314465523,0.0739216655493,0.390374988317,-0.219328001142,-0.160374835134
-0.282510012388,0.424436122179,-0.229865580797,0.0928713232279,0.202284276485,0.518427848816,0.107755206525,-0.324989974499,-0.366666615009,-0.256855458021,-0.0332256779075,0.25450694561,-0.341577500105,-0.10077008605,0.00883524306118,-0.00735536310822
0.365854591131,0.427491664886,0.310207396746,0.301651149988,0.268324673176,0.0951235666871,0.422481119633,0.46474775672,-0.289734631777,0.104210674763,0.00331675773486,0.246815398335,0.14466150105,0.303464114666,-0.278619021177,-0.092697314918
-0.506286859512,0.0112276291475,0.149894461036,0.3072026968,-0.165064975619,0.284986793995,0.268169701099,0.402032256126,0.330966740847,0.464399337769,-0.249148115516,-0.108294405043,-0.161160394549,0.327592432499,-0.0865869894624,0.148310646415
0.168686166406,-0.381464093924,0.43437153101,-0.167076647282,0.122065976262,-0.159973174334,0.0453658401966,-0.0748225525022,0.209639236331,-0.211698368192,-0.258636683226,-0.464876115322,0.0908615365624,-0.00562156038359,-0.490015655756,-0.407086670399
-0.392552047968,-0.0397806093097,-0.188953906298,-0.0206630881876,-0.352100849152,0.209003582597,0.317901194096,0.2417794168,-0.356860399246,0.330588310957,0.19705298543,0.343088299036,-0.107067115605,-0.0592842549086,-0.12948128581,0.416455864906
-0.313748836517,-0.238689690828,-0.232818067074,-0.0904996693134,-0.456878244877,0.324652224779,0.274274140596,-0.276358425617,-0.222019448876,0.155331134796,0.428605467081,0.436343759298,0.117401435971,0.280288696289,-0.237539306283,-0.0433551035821
-0.227871745825,-0.196616172791,-0.177270323038,0.197273150086,-0.099973410368,0.436643362045,0.177488520741,0.106919661164,-0.352619618177,0.0486086346209,0.189325749874,0.236498579383,-0.181509613991,0.26976826787,-0.457950562239,-0.481833666563
0.167218744755,-0.43430903554,-0.207833141088,0.334160804749,0.313667863607,-0.273639321327,-0.311861693859,0.0469812303782,0.302861183882,0.303365886211,-0.159421727061,0.252820789814,0.364229351282,-0.28516972065,0.239328607917,-0.20166566968
-0.266237169504,0.173037737608,-0.238265499473,0.13458751142,0.30798599124,0.508090794086,-0.243337228894,-0.170057535172,-0.251782357693,0.223917901516,0.338377326727,-0.204494193196,0.116904556751,-0.232064217329,-0.28782761097,-0.350426614285
0.0197441745549,-0.300114691257,-0.365802288055,-0.247186303139,-0.0292367842048,-0.104760654271,-0.174891382456,0.442435443401,-0.215287446976,-0.263675302267,-0.487123340368,-0.338933110237,0.200668290257,0.145115330815,0.192997962236,0.242232859135
-0.436511963606,-0.369719326496,0.385921478271,-0.274472475052,0.165264576674,0.34725907445,-0.248021423817,-0.158384993672,-0.249807760119,0.0446425452828,-0.477302521467,-0.0924033820629,0.0111447442323,0.111623823643,0.098019041121,-0.208653047681
-0.335347235203,0.215881556273,-0.236041307449,0.298067629337,-0.225484937429,0.353001564741,0.237478554249,0.245340719819,0.304271250963,0.262033373117,-0.378019690514,-0.333335459232,0.288328528404,0.273674309254,0.246283128858,0.270544558764
0.0118006682023,-0.107860974967,-0.423271536827,-0.348905414343,-0.298463732004,-0.245737805963,-0.145338952541,0.328118383884,-0.257226407528,-0.217897221446,-0.455033987761,-0.142842337489,0.280642092228,0.258590966463,0.27661639452,0.247634664178
0.165306910872,-0.361973673105,-0.247123017907,-0.236325770617,-0.205958843231,-0.268500477076,-0.184307605028,0.189737439156,-0.176459357142,-0.338031053543,-0.516721725464,-0.252339720726,0.248638451099,0.222197145224,0.25136333704,0.333034783602
-0.576334953308,-0.0341709107161,-0.256101220846,0.0973251909018,-0.241462036967,0.312700599432,0.116855360568,0.0602757968009,-0.109708741307,0.242828533053,0.357286393642,0.422991514206,0.0414008535445,0.332030534744,-0.261177122593,0.094076834619
-0.253326624632,0.14143909514,0.34313160181,-0.341444760561,-0.183254167438,0.40627977252,0.488361269236,-0.194343656301,0.295090436935,-0.277600854635,0.0625109672546,-0.172454938293,-0.204784840345,-0.0848965719342,0.1547780931,0.292119801044
